2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,1,0.0074
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,3,0.0004
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,4,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,5,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,6,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,7,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,8,0.0005
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,9,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,10,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,11,0.6191
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,12,0.5018
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,13,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,14,0.0020
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,15,0.0003
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,17,0.5426
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,20,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,22,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,24,0.0002
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,26,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,27,0.0248
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,28,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,29,0.0241
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,30,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,34,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,36,0.0005
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,37,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,38,0.0002
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,41,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,43,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,45,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,46,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,47,0.0022
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,48,0.0004
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,49,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,51,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,52,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,54,0.0073
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,56,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,57,0.0003
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,58,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,59,0.2285
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,60,0.0003
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,61,0.0007
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,62,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,63,0.0067
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,64,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,65,0.0021
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,66,0.0002
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,67,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,68,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,69,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,70,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,72,0.0001
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,73,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,74,0.8232
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,76,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,77,0.0000
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,78,0.0011
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,79,0.0790
2PpxiG0WU18,0904,0.088,0.383,0.398,0.975,80,0.6592
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,1,0.0129
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,3,0.0003
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,4,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,5,0.0000
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,6,0.0003
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,7,0.0000
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,8,0.0002
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,9,0.0000
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,10,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,11,0.0832
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,12,0.7515
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,13,0.0000
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,14,0.0138
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,15,0.0009
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,17,0.3310
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,20,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,22,0.0006
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,24,0.0002
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,26,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,27,0.0127
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,28,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,29,0.0147
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,30,0.0004
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,34,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,36,0.0012
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,37,0.0002
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,38,0.0008
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,41,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,43,0.0002
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,45,0.0003
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,46,0.0003
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,47,0.0037
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,48,0.0012
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,49,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,51,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,52,0.0000
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,54,0.0086
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,56,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,57,0.0005
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,58,0.0002
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,59,0.0851
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,60,0.0004
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,61,0.0008
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,62,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,63,0.0048
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,64,0.0000
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,65,0.0033
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,66,0.0004
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,67,0.0002
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,68,0.0002
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,69,0.0002
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,70,0.0003
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,72,0.0004
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,73,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,74,0.5225
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,76,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,77,0.0001
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,78,0.0016
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,79,0.1485
2PpxiG0WU18,0904,0.274,0.249,0.428,0.896,80,0.5833
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,1,0.0032
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,3,0.0000
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,4,0.0001
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,5,0.0000
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,6,0.0002
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,7,0.0000
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,8,0.0000
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,9,0.0000
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,10,0.0001
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,11,0.0010
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,12,0.9555
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,13,0.0000
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,14,0.0568
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,15,0.0013
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,17,0.1261
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,20,0.0001
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,22,0.0018
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,24,0.0000
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,26,0.0002
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,27,0.0020
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,28,0.0001
2PpxiG0WU18,0904,0.386,0.172,0.485,0.506,29,0.0008
