1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,12,1.0000
1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,17,1.0000
1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,79,1.0000
1j20qq1JyX4,0908,0.022,0.000,0.900,0.982,12,1.0000
1j20qq1JyX4,0908,0.022,0.000,0.900,0.982,17,1.0000
1j20qq1JyX4,0912,0.223,0.030,1.000,0.974,11,1.0000
1j20qq1JyX4,0916,0.030,0.082,0.662,0.982,12,1.0000
1j20qq1JyX4,0916,0.030,0.082,0.662,0.982,17,1.0000
1j20qq1JyX4,0916,0.030,0.082,0.662,0.982,79,1.0000
1j20qq1JyX4,0920,0.017,0.094,0.823,0.985,12,1.0000
1j20qq1JyX4,0920,0.017,0.094,0.823,0.985,17,1.0000
1j20qq1JyX4,0920,0.017,0.094,0.823,0.985,79,1.0000
1j20qq1JyX4,0924,0.037,0.129,0.737,0.978,12,1.0000
1j20qq1JyX4,0924,0.037,0.129,0.737,0.978,17,1.0000
1j20qq1JyX4,0924,0.037,0.129,0.737,0.978,79,1.0000
1j20qq1JyX4,0928,0.016,0.113,0.803,0.974,12,1.0000
1j20qq1JyX4,0928,0.016,0.113,0.803,0.974,17,1.0000
1j20qq1JyX4,0928,0.016,0.113,0.803,0.974,79,1.0000
1j20qq1JyX4,0928,0.788,0.713,0.975,0.992,12,1.0000
1j20qq1JyX4,0932,0.001,0.129,0.937,0.984,12,1.0000
1j20qq1JyX4,0932,0.001,0.129,0.937,0.984,17,1.0000
1j20qq1JyX4,0932,0.001,0.129,0.937,0.984,79,1.0000
1j20qq1JyX4,0932,0.797,0.675,0.979,0.986,12,1.0000
1j20qq1JyX4,0936,0.039,0.105,0.831,0.969,12,1.0000
1j20qq1JyX4,0936,0.039,0.105,0.831,0.969,79,1.0000
1j20qq1JyX4,0940,0.028,0.098,0.730,0.974,12,1.0000
1j20qq1JyX4,0940,0.028,0.098,0.730,0.974,17,1.0000
1j20qq1JyX4,0940,0.028,0.098,0.730,0.974,79,1.0000
1j20qq1JyX4,0940,0.028,0.098,0.730,0.974,80,1.0000
1j20qq1JyX4,0944,0.163,0.145,0.932,0.975,14,1.0000
1j20qq1JyX4,0944,0.163,0.145,0.932,0.975,79,1.0000
1j20qq1JyX4,0944,0.163,0.145,0.932,0.975,80,1.0000
1j20qq1JyX4,0944,0.849,0.538,0.996,0.973,12,1.0000
1j20qq1JyX4,0944,0.849,0.538,0.996,0.973,74,1.0000
1j20qq1JyX4,0948,0.248,0.078,0.995,0.995,12,1.0000
1j20qq1JyX4,0948,0.248,0.078,0.995,0.995,79,1.0000
1j20qq1JyX4,0952,0.331,0.034,0.953,0.991,12,1.0000
1j20qq1JyX4,0952,0.331,0.034,0.953,0.991,79,1.0000
1j20qq1JyX4,0952,0.331,0.034,0.953,0.991,80,1.0000
1j20qq1JyX4,0956,0.170,0.034,0.991,0.980,12,1.0000
1j20qq1JyX4,0956,0.170,0.034,0.991,0.980,79,1.0000
1j20qq1JyX4,0960,0.229,0.082,1.000,0.958,12,1.0000
1j20qq1JyX4,0960,0.229,0.082,1.000,0.958,79,1.0000
1j20qq1JyX4,0964,0.012,0.076,0.926,0.982,12,1.0000
1j20qq1JyX4,0964,0.012,0.076,0.926,0.982,17,1.0000
1j20qq1JyX4,0968,0.025,0.040,0.901,0.991,12,1.0000
1j20qq1JyX4,0968,0.025,0.040,0.901,0.991,79,1.0000
1j20qq1JyX4,0968,0.773,0.593,0.889,0.779,12,1.0000
1j20qq1JyX4,0968,0.773,0.593,0.889,0.779,74,1.0000
1j20qq1JyX4,0968,0.773,0.593,0.889,0.779,80,1.0000
1j20qq1JyX4,0972,0.535,0.003,0.992,0.983,14,1.0000
1j20qq1JyX4,0976,0.000,0.036,0.987,0.971,12,1.0000
1j20qq1JyX4,0976,0.000,0.036,0.987,0.971,79,1.0000
1j20qq1JyX4,0980,0.002,0.041,1.000,0.980,12,1.0000
1j20qq1JyX4,0980,0.002,0.041,1.000,0.980,79,1.0000
1j20qq1JyX4,0984,0.000,0.035,0.937,0.992,12,1.0000
1j20qq1JyX4,0984,0.000,0.035,0.937,0.992,79,1.0000
1j20qq1JyX4,0988,0.022,0.021,0.938,0.984,12,1.0000
1j20qq1JyX4,0988,0.022,0.021,0.938,0.984,79,1.0000
1j20qq1JyX4,0992,0.060,0.033,0.979,0.991,12,1.0000
1j20qq1JyX4,0992,0.060,0.033,0.979,0.991,79,1.0000
1j20qq1JyX4,0996,0.028,0.049,0.975,0.956,12,1.0000
1j20qq1JyX4,0996,0.028,0.049,0.975,0.956,79,1.0000
1j20qq1JyX4,1000,0.119,0.097,0.997,0.968,12,1.0000
1j20qq1JyX4,1000,0.119,0.097,0.997,0.968,79,1.0000
1j20qq1JyX4,1004,0.388,0.140,0.750,0.856,14,1.0000
1j20qq1JyX4,1008,0.182,0.133,0.956,0.964,14,1.0000
1j20qq1JyX4,1012,0.000,0.023,0.970,0.992,12,1.0000
1j20qq1JyX4,1012,0.000,0.023,0.970,0.992,79,1.0000
1j20qq1JyX4,1016,0.000,0.043,1.000,0.963,12,1.0000
1j20qq1JyX4,1016,0.000,0.043,1.000,0.963,79,1.0000
1j20qq1JyX4,1016,0.000,0.043,1.000,0.963,80,1.0000
1j20qq1JyX4,1020,0.000,0.028,0.972,0.972,12,1.0000
1j20qq1JyX4,1020,0.000,0.028,0.972,0.972,79,1.0000
1j20qq1JyX4,1024,0.017,0.075,0.969,0.997,12,1.0000
1j20qq1JyX4,1024,0.017,0.075,0.969,0.997,74,1.0000
1j20qq1JyX4,1028,0.012,0.077,0.953,0.974,12,1.0000
1j20qq1JyX4,1028,0.012,0.077,0.953,0.974,79,1.0000
1j20qq1JyX4,1032,0.017,0.092,1.000,0.985,12,1.0000
1j20qq1JyX4,1032,0.017,0.092,1.000,0.985,17,1.0000
1j20qq1JyX4,1032,0.017,0.092,1.000,0.985,74,1.0000
1j20qq1JyX4,1036,0.001,0.077,0.826,0.977,12,1.0000
1j20qq1JyX4,1040,0.060,0.053,0.902,0.932,12,1.0000
1j20qq1JyX4,1044,0.246,0.028,0.951,1.000,12,1.0000
1j20qq1JyX4,1044,0.246,0.028,0.951,1.000,79,1.0000
1j20qq1JyX4,1048,0.038,0.033,0.939,0.968,12,1.0000
1j20qq1JyX4,1048,0.038,0.033,0.939,0.968,79,1.0000
1j20qq1JyX4,1052,0.038,0.053,0.877,0.961,12,1.0000
1j20qq1JyX4,1052,0.038,0.053,0.877,0.961,74,1.0000
1j20qq1JyX4,1052,0.038,0.053,0.877,0.961,79,1.0000
1j20qq1JyX4,1056,0.149,0.072,1.000,0.981,12,1.0000
1j20qq1JyX4,1056,0.149,0.072,1.000,0.981,74,1.0000
1j20qq1JyX4,1060,0.009,0.065,0.862,0.971,12,1.0000
1j20qq1JyX4,1060,0.009,0.065,0.862,0.971,74,1.0000
1j20qq1JyX4,1060,0.009,0.065,0.862,0.971,79,1.0000
1j20qq1JyX4,1064,0.006,0.060,1.000,0.979,12,1.0000
1j20qq1JyX4,1064,0.006,0.060,1.000,0.979,79,1.0000
1j20qq1JyX4,1064,0.006,0.060,1.000,0.979,80,1.0000
1j20qq1JyX4,1068,0.105,0.043,0.964,0.968,12,1.0000
1j20qq1JyX4,1068,0.105,0.043,0.964,0.968,79,1.0000
1j20qq1JyX4,1072,0.243,0.307,0.325,0.708,12,1.0000
1j20qq1JyX4,1072,0.243,0.307,0.325,0.708,74,1.0000
1j20qq1JyX4,1072,0.243,0.307,0.325,0.708,80,1.0000
1j20qq1JyX4,1072,0.332,0.289,0.455,0.658,12,1.0000
1j20qq1JyX4,1072,0.332,0.289,0.455,0.658,17,1.0000
1j20qq1JyX4,1072,0.510,0.334,0.586,0.665,12,1.0000
1j20qq1JyX4,1072,0.510,0.334,0.586,0.665,74,1.0000
1j20qq1JyX4,1076,0.244,0.304,0.324,0.707,12,1.0000
1j20qq1JyX4,1076,0.244,0.304,0.324,0.707,74,1.0000
1j20qq1JyX4,1076,0.244,0.304,0.324,0.707,80,1.0000
1j20qq1JyX4,1076,0.328,0.294,0.447,0.662,12,1.0000
1j20qq1JyX4,1076,0.328,0.294,0.447,0.662,17,1.0000
1j20qq1JyX4,1076,0.328,0.294,0.447,0.662,79,1.0000
1j20qq1JyX4,1076,0.328,0.294,0.447,0.662,80,1.0000
1j20qq1JyX4,1076,0.514,0.340,0.583,0.679,12,1.0000
1j20qq1JyX4,1076,0.514,0.340,0.583,0.679,74,1.0000
1j20qq1JyX4,1076,0.514,0.340,0.583,0.679,80,1.0000
1j20qq1JyX4,1080,0.255,0.180,0.476,0.888,14,1.0000
1j20qq1JyX4,1080,0.255,0.180,0.476,0.888,17,1.0000
1j20qq1JyX4,1080,0.449,0.387,0.528,0.761,12,1.0000
1j20qq1JyX4,1080,0.449,0.387,0.528,0.761,79,1.0000
1j20qq1JyX4,1080,0.449,0.387,0.528,0.761,80,1.0000
1j20qq1JyX4,1084,0.033,0.111,0.671,0.975,14,1.0000
1j20qq1JyX4,1088,0.397,0.210,0.556,0.733,14,1.0000
1j20qq1JyX4,1088,0.397,0.210,0.556,0.733,17,1.0000
1j20qq1JyX4,1096,0.342,0.145,0.576,0.847,14,1.0000
1j20qq1JyX4,1096,0.342,0.145,0.576,0.847,17,1.0000
1j20qq1JyX4,1100,0.425,0.310,0.553,0.868,14,1.0000
1j20qq1JyX4,1100,0.425,0.310,0.553,0.868,17,1.0000
1j20qq1JyX4,1100,0.571,0.316,0.694,0.860,14,1.0000
1j20qq1JyX4,1104,0.336,0.183,0.542,0.974,14,1.0000
1j20qq1JyX4,1104,0.336,0.183,0.542,0.974,17,1.0000
1j20qq1JyX4,1104,0.550,0.198,0.706,0.952,14,1.0000
1j20qq1JyX4,1104,0.550,0.198,0.706,0.952,17,1.0000
1j20qq1JyX4,1108,0.155,0.155,0.522,0.982,14,1.0000
1j20qq1JyX4,1108,0.155,0.155,0.522,0.982,17,1.0000
1j20qq1JyX4,1108,0.609,0.150,0.966,0.988,14,1.0000
1j20qq1JyX4,1108,0.609,0.150,0.966,0.988,80,1.0000
1j20qq1JyX4,1112,0.020,0.093,0.372,0.992,12,1.0000
1j20qq1JyX4,1112,0.020,0.093,0.372,0.992,17,1.0000
1j20qq1JyX4,1120,0.065,0.246,0.351,0.980,12,1.0000
1j20qq1JyX4,1120,0.065,0.246,0.351,0.980,17,1.0000
1j20qq1JyX4,1120,0.733,0.219,0.988,0.975,12,1.0000
1j20qq1JyX4,1120,0.733,0.219,0.988,0.975,17,1.0000
1j20qq1JyX4,1120,0.733,0.219,0.988,0.975,80,1.0000
1j20qq1JyX4,1124,0.113,0.244,0.413,0.980,12,1.0000
1j20qq1JyX4,1124,0.113,0.244,0.413,0.980,17,1.0000
1j20qq1JyX4,1124,0.715,0.240,0.978,0.981,12,1.0000
1j20qq1JyX4,1124,0.715,0.240,0.978,0.981,17,1.0000
1j20qq1JyX4,1124,0.715,0.240,0.978,0.981,80,1.0000
1j20qq1JyX4,1128,0.553,0.328,0.664,0.665,14,1.0000
1j20qq1JyX4,1128,0.553,0.328,0.664,0.665,17,1.0000
1j20qq1JyX4,1132,0.086,0.155,0.395,0.982,14,1.0000
1j20qq1JyX4,1132,0.086,0.155,0.395,0.982,17,1.0000
1j20qq1JyX4,1132,0.561,0.152,0.856,0.976,14,1.0000
1j20qq1JyX4,1132,0.561,0.152,0.856,0.976,80,1.0000
1j20qq1JyX4,1136,0.092,0.089,0.445,0.973,14,1.0000
1j20qq1JyX4,1136,0.092,0.089,0.445,0.973,17,1.0000
1j20qq1JyX4,1136,0.600,0.110,0.927,0.978,14,1.0000
1j20qq1JyX4,1140,0.318,0.265,0.406,0.530,14,1.0000
1j20qq1JyX4,1140,0.318,0.265,0.406,0.530,17,1.0000
1j20qq1JyX4,1140,0.542,0.245,0.687,0.719,14,1.0000
1j20qq1JyX4,1140,0.542,0.245,0.687,0.719,17,1.0000
1j20qq1JyX4,1144,0.129,0.345,0.375,0.992,14,1.0000
1j20qq1JyX4,1144,0.129,0.345,0.375,0.992,17,1.0000
1j20qq1JyX4,1144,0.129,0.345,0.375,0.992,79,1.0000
1j20qq1JyX4,1144,0.129,0.345,0.375,0.992,80,1.0000
1j20qq1JyX4,1144,0.503,0.298,0.741,0.976,14,1.0000
1j20qq1JyX4,1144,0.503,0.298,0.741,0.976,80,1.0000
1j20qq1JyX4,1148,0.026,0.000,0.799,0.990,12,1.0000
1j20qq1JyX4,1152,0.135,0.303,0.451,0.984,14,1.0000
1j20qq1JyX4,1152,0.135,0.303,0.451,0.984,17,1.0000
1j20qq1JyX4,1152,0.507,0.206,0.772,0.976,14,1.0000
1j20qq1JyX4,1152,0.507,0.206,0.772,0.976,74,1.0000
1j20qq1JyX4,1156,0.027,0.140,0.909,0.972,12,1.0000
1j20qq1JyX4,1156,0.027,0.140,0.909,0.972,17,1.0000
1j20qq1JyX4,1160,0.101,0.272,0.440,0.987,14,1.0000
1j20qq1JyX4,1160,0.101,0.272,0.440,0.987,17,1.0000
1j20qq1JyX4,1160,0.503,0.222,0.899,0.984,14,1.0000
1j20qq1JyX4,1160,0.503,0.222,0.899,0.984,17,1.0000
1j20qq1JyX4,1164,0.031,0.094,0.991,0.980,12,1.0000
1j20qq1JyX4,1164,0.031,0.094,0.991,0.980,17,1.0000
1j20qq1JyX4,1164,0.031,0.094,0.991,0.980,74,1.0000
1j20qq1JyX4,1168,0.054,0.140,0.467,1.000,12,1.0000
1j20qq1JyX4,1168,0.054,0.140,0.467,1.000,17,1.0000
1j20qq1JyX4,1168,0.054,0.140,0.467,1.000,74,1.0000
1j20qq1JyX4,1168,0.605,0.229,0.954,0.983,12,1.0000
1j20qq1JyX4,1168,0.605,0.229,0.954,0.983,74,1.0000
1j20qq1JyX4,1172,0.090,0.210,0.824,0.913,10,1.0000
1j20qq1JyX4,1176,0.596,0.241,0.806,0.927,10,1.0000
1j20qq1JyX4,1180,0.126,0.106,0.463,0.991,12,1.0000
1j20qq1JyX4,1180,0.126,0.106,0.463,0.991,79,1.0000
1j20qq1JyX4,1184,0.151,0.294,0.471,0.935,12,1.0000
1j20qq1JyX4,1184,0.151,0.294,0.471,0.935,79,1.0000
1j20qq1JyX4,1192,0.038,0.038,0.951,1.000,12,1.0000
1j20qq1JyX4,1192,0.038,0.038,0.951,1.000,74,1.0000
1j20qq1JyX4,1200,0.113,0.125,0.825,1.000,12,1.0000
